user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
6636,5,arnold schwarzenegger,neg,arnold schwarzenegger,neg,True,time travel,27.0,81 (3),79 (5),233 (34),101 (61),194 (66)
4423,1,nazis,neg,tom hanks,neg,True,prison,4.0,225 (0),362 (1),6 (2),301 (3),165 (4)
4423,2,classic,pos,romance,neg,False,prison,4.0,225 (0),630 (33),520 (49),492 (43),575 (22)
4423,3,seen more than once,pos,sci-fi,neg,False,prison,4.0,598 (61),492 (43),64 (5),225 (0),522 (117)
4423,4,great movie,pos,prison,pos,True,prison,4.0,6 (2),8 (9),64 (5),225 (0),0 (12)
4423,5,magic,neg,magic,neg,True,based on a book,4.0,225 (0),630 (33),104 (42),189 (20),96 (24)
2308,1,nudity (topless - brief),neg,true story,neg,True,musical,574.0,37 (0),28 (1),50 (2),62 (3),2 (4)
2308,2,murder,pos,seen more than once,neg,False,musical,574.0,37 (0),28 (1),50 (2),35 (7),62 (3)
2308,3,london,neg,crime,neg,True,musical,574.0,1286 (14),594 (44),451 (24),1001 (35),544 (41)
2308,4,music,neg,seen more than once,neg,True,musical,574.0,1286 (14),1044 (69),1762 (116),906 (93),594 (44)
2308,5,cannibalism,neg,adventure,neg,True,musical,574.0,1286 (14),1762 (116),906 (93),1745 (295),1379 (149)
2848,1,sequel,neg,classic,pos,False,robots,261.0,2199 (0),1743 (1),1445 (2),3080 (3),951 (4)
2848,2,arnold schwarzenegger,neg,thriller,neg,True,robots,261.0,2199 (0),2581 (6),1445 (2),2280 (8),1743 (1)
2848,3,space,neg,hilarious,pos,False,robots,261.0,2199 (0),2581 (6),1445 (2),1776 (13),2280 (8)
2848,4,post apocalyptic,neg,nudity (topless),neg,True,robots,261.0,2199 (0),1445 (2),1776 (13),2581 (6),2280 (8)
2848,5,sci-fi,neg,romance,neg,True,robots,261.0,2199 (0),1445 (2),1776 (13),2280 (8),2581 (6)
7517,1,bruce willis,neg,thriller,neg,True,samuel l jackson,0.0,1410 (0),1609 (1),922 (2),646 (3),1337 (4)
7517,2,great movie,pos,prison,neg,False,samuel l jackson,0.0,1410 (0),1609 (1),922 (2),2226 (5),3016 (12)
7517,3,psychology,neg,comedy,pos,False,nonlinear,0.0,1410 (0),1609 (1),922 (2),646 (3),760 (7)
7517,4,great soundtrack,pos,teen,neg,False,samuel l jackson,0.0,1410 (0),1609 (1),922 (2),2226 (5),3016 (12)
7517,5,mystery,neg,mystery,neg,True,nonlinear,0.0,3016 (12),1609 (1),1410 (0),1366 (23),2226 (5)
2529,1,violent,neg,biography,neg,True,mafia,32.0,998 (0),814 (1),492 (2),1625 (3),892 (4)
2529,2,new york city,pos,comedy,neg,False,mafia,32.0,998 (0),814 (1),492 (2),1625 (3),892 (4)
2529,3,family,pos,family,pos,True,mafia,32.0,998 (0),814 (1),283 (7),492 (2),413 (12)
2529,4,oscar (best picture),pos,teen,neg,False,mafia,32.0,1176 (13),283 (7),159 (92),580 (18),124 (56)
2529,5,martin scorsese,pos,mafia,pos,True,mafia,32.0,888 (37),672 (138),283 (7),1311 (26),692 (57)
7297,1,war,neg,fantasy,neg,True,classic,100.0,6 (0),42 (1),182 (2),45 (3),1 (4)
7297,2,organized crime,neg,space,pos,False,classic,100.0,6 (0),42 (1),45 (3),182 (2),17 (5)
7297,3,sequel,neg,classic,pos,False,sci-fi,100.0,665 (47),42 (1),6 (0),135 (12),182 (2)
7297,4,harrison ford,neg,fun,neg,True,sci-fi,100.0,924 (281),1763 (332),665 (47),135 (12),591 (152)
7297,5,aliens,pos,space,pos,True,sci-fi,100.0,1763 (332),924 (281),780 (222),1539 (241),979 (335)
766,1,spoof,neg,tom hanks,neg,True,super-hero,310.0,770 (0),790 (1),1055 (2),820 (3),1292 (4)
766,2,action,pos,surreal,neg,False,super-hero,310.0,1292 (4),820 (3),986 (11),1003 (6),242 (8)
766,3,sequel,pos,classic,neg,False,super-hero,310.0,770 (0),1055 (2),790 (1),403 (23),521 (22)
766,4,dark,neg,oscar (best actor),neg,True,super-hero,310.0,770 (0),1055 (2),310 (62),144 (18),157 (27)
766,5,comic book,pos,music,neg,False,super-hero,310.0,1055 (2),770 (0),521 (22),310 (62),1065 (300)
4733,1,drama,neg,nudity (topless),neg,True,steven spielberg,59.0,908 (0),409 (1),343 (2),126 (3),83 (4)
4733,2,war,neg,fantasy,neg,True,nazis,59.0,908 (0),409 (1),343 (2),126 (3),83 (4)
4733,3,adventure,pos,classic,neg,False,harrison ford,59.0,908 (0),409 (1),343 (2),1293 (13),417 (6)
4733,4,nazis,pos,tom hanks,neg,False,harrison ford,59.0,477 (26),908 (0),112 (38),409 (1),770 (88)
4733,5,history,neg,romance,neg,True,steven spielberg,59.0,126 (3),343 (2),409 (1),908 (0),417 (6)
6667,1,oscar (best picture),neg,teen,neg,True,fantasy,81.0,23 (0),0 (1),59 (2),64 (3),17 (4)
6667,2,epic,pos,boring,pos,True,fantasy,81.0,64 (3),23 (0),0 (1),59 (2),17 (4)
6667,3,overrated,pos,dark comedy,neg,False,fantasy,81.0,0 (1),17 (4),23 (0),88 (10),59 (2)
6667,4,magic,pos,classic,neg,False,fantasy,81.0,0 (1),17 (4),23 (0),88 (10),24 (13)
6667,5,based on a book,pos,space,neg,False,fantasy,81.0,0 (1),55 (15),23 (0),59 (2),88 (10)
2678,1,interesting,pos,seen more than once,neg,False,harrison ford,145.0,203 (0),163 (1),476 (2),156 (3),192 (4)
2678,2,action,pos,surreal,neg,False,harrison ford,145.0,446 (34),476 (2),192 (4),203 (0),163 (1)
2678,3,sequel,pos,classic,pos,True,harrison ford,145.0,446 (34),192 (4),476 (2),1406 (12),203 (0)
2678,4,great soundtrack,neg,teen,neg,True,harrison ford,145.0,4 (15),270 (145),1 (17),14 (58),27 (19)
2678,5,adventure,neg,comedy,neg,True,harrison ford,145.0,4 (15),270 (145),14 (58),80 (106),1 (17)
719,1,girlie movie,neg,nudity (topless),neg,True,paris,1225.0,275 (0),626 (1),868 (2),744 (3),736 (4)
719,2,love,neg,chick flick,neg,True,paris,1225.0,626 (1),275 (0),868 (2),736 (4),744 (3)
719,3,coming of age,neg,thriller,neg,True,paris,1225.0,736 (4),275 (0),626 (1),744 (3),1163 (12)
719,4,cute,neg,dark comedy,neg,True,paris,1225.0,736 (4),1163 (12),626 (1),795 (10),744 (3)
719,5,new york city,neg,comedy,neg,True,paris,1225.0,736 (4),1163 (12),626 (1),795 (10),868 (2)
2323,1,aliens,neg,space,pos,False,sci-fi,16.0,366 (0),1128 (1),472 (2),905 (3),480 (4)
2323,2,action,pos,surreal,neg,False,sci-fi,16.0,1128 (1),1192 (17),472 (2),366 (0),988 (16)
2323,3,robots,pos,police,neg,False,sci-fi,16.0,472 (2),39 (7),51 (29),152 (21),879 (5)
2323,4,dvd,pos,dvd,pos,True,sci-fi,16.0,472 (2),879 (5),39 (7),366 (0),152 (21)
2323,5,future,neg,future,neg,True,sci-fi,16.0,535 (10),23 (37),39 (7),16 (40),472 (2)
4348,1,quirky,neg,space,neg,True,time travel,52.0,936 (0),517 (1),672 (2),103 (3),378 (4)
4348,2,thriller,neg,adventure,neg,True,time travel,52.0,936 (0),517 (1),672 (2),781 (5),378 (4)
4348,3,sci-fi,neg,romance,neg,True,time travel,52.0,936 (0),781 (5),517 (1),672 (2),2291 (114)
4348,4,arnold schwarzenegger,neg,thriller,neg,True,time travel,52.0,936 (0),1582 (79),2291 (114),781 (5),450 (21)
4348,5,dystopia,neg,disturbing,neg,True,time travel,52.0,1582 (79),936 (0),2291 (114),1986 (72),781 (5)
1677,1,aliens,neg,space,pos,False,sci-fi,23.0,982 (0),351 (1),1471 (2),898 (3),709 (4)
1677,2,action,pos,surreal,neg,False,sci-fi,23.0,982 (0),709 (4),1471 (2),1411 (7),1278 (6)
1677,3,robots,neg,police,neg,True,sci-fi,23.0,982 (0),351 (1),898 (3),1471 (2),709 (4)
1677,4,dvd,pos,interesting,neg,False,sci-fi,23.0,982 (0),351 (1),898 (3),1471 (2),592 (12)
1677,5,dystopia,neg,dystopia,neg,True,sci-fi,23.0,351 (1),982 (0),898 (3),592 (12),709 (4)
4786,1,dvd,neg,interesting,neg,True,mental illness,192.0,1044 (0),1379 (1),1316 (2),1037 (3),982 (4)
4786,2,brad pitt,neg,oscar (best actor),neg,True,mental illness,192.0,1044 (0),1316 (2),1379 (1),2047 (8),1037 (3)
4786,3,based on a book,pos,space,neg,False,mental illness,192.0,1044 (0),1316 (2),2047 (8),1379 (1),1037 (3)
4786,4,oscar (best picture),pos,teen,neg,False,mental illness,192.0,1316 (2),1379 (1),983 (15),1647 (65),1044 (0)
4786,5,violence,neg,thriller,neg,True,mental illness,192.0,1379 (1),30 (72),0 (101),1316 (2),4 (88)
730,1,sci-fi,neg,romance,neg,True,marvel,1237.0,2442 (0),2909 (1),1882 (2),2048 (3),2088 (4)
730,2,vampire,neg,mafia,neg,True,marvel,1237.0,1882 (2),2442 (0),2909 (1),2088 (4),2048 (3)
730,3,vampires,neg,action,neg,True,marvel,1237.0,2909 (1),2442 (0),2048 (3),1882 (2),2088 (4)
730,4,super-hero,neg,true story,neg,True,marvel,1237.0,2909 (1),2442 (0),2048 (3),1882 (2),2088 (4)
730,5,superhero,pos,animation,neg,False,marvel,1237.0,2909 (1),2442 (0),2048 (3),1882 (2),2170 (9)
335,1,drama,neg,nudity (topless),neg,True,steven spielberg,424.0,1662 (0),1446 (1),603 (2),1322 (3),1109 (4)
335,2,tom cruise,neg,fun,neg,True,steven spielberg,424.0,1662 (0),1446 (1),603 (2),1322 (3),1109 (4)
335,3,future,pos,dystopia,pos,True,steven spielberg,424.0,1662 (0),1446 (1),1322 (3),1696 (8),1109 (4)
335,4,nazis,neg,tom hanks,neg,True,steven spielberg,424.0,731 (110),877 (394),70 (119),123 (68),276 (198)
335,5,harrison ford,neg,harrison ford,neg,True,steven spielberg,424.0,877 (394),731 (110),641 (49),1016 (606),885 (760)
875,1,bruce willis,neg,thriller,neg,True,christmas,73.0,610 (0),1368 (1),1381 (2),1666 (3),1363 (4)
875,2,hitchcock,neg,crime,pos,False,christmas,73.0,1368 (1),610 (0),1381 (2),1666 (3),1363 (4)
875,3,world war ii,neg,biography,neg,True,christmas,73.0,1368 (1),610 (0),1666 (3),1381 (2),1363 (4)
875,4,action,neg,surreal,neg,True,christmas,73.0,1368 (1),1666 (3),610 (0),1381 (2),1302 (6)
875,5,classic,pos,romance,neg,False,christmas,73.0,1368 (1),1666 (3),1381 (2),610 (0),1302 (6)
188,1,drama,pos,nudity (topless),neg,False,chick flick,49.0,3109 (0),2862 (1),2636 (2),2652 (3),3729 (4)
188,2,aliens,neg,space,neg,True,sci-fi,49.0,25 (92),98 (45),22 (87),5 (111),602 (29)
188,3,cute,neg,dark comedy,neg,True,chick flick,49.0,680 (23),602 (29),25 (92),533 (27),1185 (125)
188,4,bruce willis,neg,thriller,neg,True,ghosts,49.0,680 (23),602 (29),533 (27),1185 (125),3109 (0)
188,5,stephen king,neg,comedy,neg,True,ghosts,49.0,680 (23),1401 (101),602 (29),1185 (125),3109 (0)
2538,1,true story,neg,murder,neg,True,oscar (best picture),343.0,383 (0),480 (1),135 (2),530 (3),366 (4)
2538,2,mental illness,neg,interesting,neg,True,oscar (best picture),343.0,383 (0),480 (1),135 (2),530 (3),366 (4)
2538,3,mafia,neg,action,neg,True,oscar (best picture),343.0,1170 (18),383 (0),480 (1),135 (2),366 (4)
2538,4,war,pos,fantasy,neg,False,oscar (best picture),343.0,1170 (18),454 (5),480 (1),383 (0),366 (4)
2538,5,dvd,pos,high school,neg,False,oscar (best picture),343.0,618 (21),334 (6),1373 (322),1425 (92),254 (31)
2139,1,quirky,neg,space,neg,True,time travel,48.0,854 (0),820 (1),576 (2),242 (3),1146 (4)
2139,2,thriller,pos,adventure,neg,False,time travel,48.0,854 (0),576 (2),820 (1),1146 (4),493 (5)
2139,3,future,pos,dystopia,neg,False,time travel,48.0,820 (1),576 (2),854 (0),493 (5),242 (3)
2139,4,sci-fi,pos,romance,neg,False,time travel,48.0,123 (10),91 (7),17 (20),102 (16),459 (12)
2139,5,bruce willis,neg,bruce willis,neg,True,time travel,48.0,123 (10),91 (7),17 (20),102 (16),820 (1)
1456,1,true story,neg,murder,neg,True,oscar (best picture),80.0,1205 (0),1672 (1),1854 (2),1026 (3),1975 (4)
1456,2,mental illness,pos,interesting,neg,False,oscar (best picture),80.0,1205 (0),1854 (2),1026 (3),1672 (1),3097 (7)
1456,3,organized crime,neg,space,neg,True,oscar (best picture),80.0,1205 (0),1026 (3),1854 (2),3097 (7),1672 (1)
1456,4,mafia,neg,action,neg,True,oscar (best picture),80.0,1205 (0),1026 (3),1854 (2),3097 (7),2270 (13)
1456,5,classic,pos,romance,neg,False,oscar (best picture),80.0,1205 (0),1026 (3),3097 (7),1854 (2),2270 (13)
2948,1,aliens,neg,space,pos,False,sci-fi,16.0,244 (0),65 (1),22 (2),45 (3),319 (4)
2948,2,action,pos,surreal,neg,False,sci-fi,16.0,663 (21),319 (4),65 (1),45 (3),711 (17)
2948,3,robots,pos,police,neg,False,sci-fi,16.0,45 (3),65 (1),319 (4),244 (0),22 (2)
2948,4,dvd,pos,dvd,pos,True,sci-fi,16.0,772 (104),671 (16),701 (38),319 (4),79 (20)
2948,5,future,neg,future,neg,True,sci-fi,16.0,671 (16),79 (20),772 (104),653 (42),701 (38)
2398,1,espionage,neg,thriller,neg,True,brad pitt,299.0,783 (0),1246 (1),299 (2),879 (3),224 (4)
2398,2,crime,pos,action,neg,False,brad pitt,299.0,2014 (11),783 (0),1246 (1),879 (3),1226 (16)
2398,3,mental illness,neg,interesting,neg,True,brad pitt,299.0,299 (2),1226 (16),783 (0),1246 (1),382 (6)
2398,4,serial killer,neg,teen,neg,True,brad pitt,299.0,1226 (16),1246 (1),299 (2),783 (0),382 (6)
2398,5,post apocalyptic,neg,nudity (topless),neg,True,brad pitt,299.0,1246 (1),1226 (16),299 (2),783 (0),1530 (31)
5758,1,murder,neg,seen more than once,neg,True,serial killer,24.0,29 (0),46 (1),38 (2),112 (3),198 (4)
5758,2,psychology,pos,comedy,neg,False,serial killer,24.0,750 (21),1217 (75),1031 (28),544 (48),1611 (175)
5758,3,thriller,pos,adventure,neg,False,serial killer,24.0,24 (36),46 (1),29 (0),20 (15),38 (2)
5758,4,brad pitt,pos,oscar (best actor),neg,False,serial killer,24.0,24 (36),46 (1),29 (0),20 (15),38 (2)
5758,5,morgan freeman,pos,morgan freeman,pos,True,serial killer,24.0,24 (36),0 (25),2 (42),20 (15),3 (9)
5237,1,quirky,neg,space,neg,True,time travel,48.0,18 (0),7 (1),2 (2),78 (3),183 (4)
5237,2,thriller,pos,adventure,neg,False,time travel,48.0,410 (11),18 (0),413 (45),644 (23),379 (15)
5237,3,future,pos,dystopia,neg,False,time travel,48.0,18 (0),2 (2),7 (1),379 (15),24 (6)
5237,4,sci-fi,pos,romance,neg,False,time travel,48.0,7 (1),18 (0),183 (4),48 (5),2 (2)
5237,5,bruce willis,neg,bruce willis,neg,True,time travel,48.0,7 (1),18 (0),48 (5),183 (4),2 (2)
1843,1,dvd,pos,interesting,neg,False,bruce willis,323.0,921 (0),483 (1),620 (2),705 (3),342 (4)
1843,2,thriller,neg,adventure,neg,True,bruce willis,323.0,342 (4),921 (0),705 (3),483 (1),676 (7)
1843,3,ghosts,neg,prison,neg,True,bruce willis,323.0,921 (0),342 (4),705 (3),483 (1),620 (2)
1843,4,time travel,neg,fantasy,neg,True,bruce willis,323.0,921 (0),620 (2),705 (3),483 (1),342 (4)
1843,5,predictable,pos,mafia,neg,False,bruce willis,323.0,921 (0),620 (2),705 (3),483 (1),559 (5)
6575,1,aliens,neg,space,neg,True,sci-fi,22.0,469 (0),2 (1),19 (2),123 (3),64 (4)
6575,2,sequel,neg,classic,neg,True,sci-fi,22.0,469 (0),2792 (35),1790 (31),2 (1),19 (2)
6575,3,future,neg,dystopia,pos,False,sci-fi,22.0,2792 (35),469 (0),592 (50),1790 (31),215 (41)
6575,4,dvd,pos,interesting,neg,False,sci-fi,22.0,2792 (35),1790 (31),2971 (147),1845 (90),469 (0)
6575,5,dystopia,pos,disturbing,neg,False,sci-fi,22.0,654 (76),215 (41),103 (20),592 (50),518 (47)
2119,1,bruce willis,neg,thriller,neg,True,christmas,73.0,606 (0),783 (1),1140 (2),68 (3),1145 (4)
2119,2,hitchcock,neg,crime,pos,False,christmas,73.0,1140 (2),1336 (12),606 (0),783 (1),703 (7)
2119,3,world war ii,neg,biography,neg,True,christmas,73.0,1140 (2),606 (0),1336 (12),783 (1),1301 (22)
2119,4,action,neg,surreal,neg,True,christmas,73.0,1140 (2),606 (0),1336 (12),783 (1),703 (7)
2119,5,classic,pos,romance,neg,False,christmas,73.0,1140 (2),1336 (12),606 (0),1301 (22),870 (5)
5313,1,nazis,neg,tom hanks,neg,True,prison,4.0,19 (0),132 (1),492 (2),227 (3),0 (4)
5313,2,classic,pos,romance,neg,False,prison,4.0,492 (2),277 (5),19 (0),516 (12),644 (19)
5313,3,seen more than once,pos,sci-fi,neg,False,prison,4.0,492 (2),19 (0),277 (5),132 (1),113 (6)
5313,4,great movie,pos,prison,pos,True,prison,4.0,19 (0),0 (4),132 (1),492 (2),113 (6)
5313,5,magic,neg,magic,neg,True,based on a book,4.0,96 (10),19 (0),189 (34),492 (2),469 (112)
2012,1,violent,neg,biography,neg,True,mafia,102.0,503 (0),97 (1),32 (2),421 (3),88 (4)
2012,2,new york city,neg,comedy,neg,True,mafia,102.0,503 (0),97 (1),32 (2),88 (4),247 (13)
2012,3,harrison ford,neg,fun,neg,True,action,102.0,503 (0),358 (6),1360 (32),445 (14),97 (1)
2012,4,adventure,neg,classic,neg,True,action,102.0,503 (0),1360 (32),522 (41),421 (3),358 (6)
2012,5,sequel,neg,suicide,neg,True,action,102.0,503 (0),1360 (32),1675 (73),1400 (18),1526 (83)
5368,1,war,pos,fantasy,neg,False,action,12.0,558 (0),1329 (1),276 (2),946 (3),1478 (4)
5368,2,dvd,neg,interesting,neg,True,action,12.0,535 (13),48 (39),276 (2),12 (41),278 (38)
5368,3,harrison ford,neg,fun,neg,True,action,12.0,535 (13),276 (2),48 (39),278 (38),12 (41)
5368,4,sci-fi,pos,romance,neg,False,action,12.0,645 (195),1257 (561),1803 (221),535 (13),276 (2)
5368,5,dark,neg,oscar (best actor),neg,True,action,12.0,1257 (561),1803 (221),645 (195),1201 (784),535 (13)
6932,1,quirky,pos,space,neg,False,time travel,27.0,25 (0),2 (1),103 (2),56 (3),63 (4)
6932,2,thriller,neg,adventure,pos,False,time travel,27.0,103 (2),25 (0),18 (8),2 (1),56 (3)
6932,3,post apocalyptic,neg,nudity (topless),neg,True,time travel,27.0,185 (23),103 (2),63 (4),25 (0),56 (3)
6932,4,future,pos,dystopia,neg,False,time travel,27.0,185 (23),103 (2),63 (4),25 (0),210 (46)
6932,5,arnold schwarzenegger,neg,arnold schwarzenegger,neg,True,time travel,27.0,103 (2),185 (23),63 (4),25 (0),81 (10)
4167,1,world war ii,neg,biography,neg,True,007,173.0,778 (0),1192 (1),742 (2),473 (3),545 (4)
4167,2,england,neg,seen more than once,neg,True,007,173.0,742 (2),1192 (1),778 (0),473 (3),545 (4)
4167,3,espionage,neg,thriller,neg,True,007,173.0,1192 (1),778 (0),742 (2),1182 (18),1046 (13)
4167,4,mafia,neg,action,neg,True,classic,173.0,1192 (1),742 (2),1155 (29),778 (0),1182 (18)
4167,5,prison,neg,disturbing,neg,True,classic,173.0,1192 (1),1155 (29),1393 (81),2107 (149),778 (0)
278,1,drama,neg,nudity (topless),neg,True,steven spielberg,3.0,2974 (0),1899 (1),1197 (2),492 (3),796 (4)
278,2,tom cruise,neg,fun,neg,True,steven spielberg,3.0,2974 (0),1197 (2),1899 (1),492 (3),924 (5)
278,3,future,neg,dystopia,neg,True,steven spielberg,3.0,2974 (0),1197 (2),1899 (1),492 (3),924 (5)
278,4,nazis,neg,tom hanks,neg,True,steven spielberg,3.0,2974 (0),1197 (2),492 (3),1899 (1),924 (5)
278,5,harrison ford,neg,harrison ford,neg,True,steven spielberg,3.0,2974 (0),1197 (2),1899 (1),492 (3),2011 (22)
3602,1,black and white,neg,interesting,neg,True,vampires,434.0,1209 (0),96 (1),1173 (2),413 (3),131 (4)
3602,2,dvd,pos,high school,neg,False,vampires,434.0,1209 (0),1173 (2),96 (1),413 (3),873 (6)
3602,3,nudity (topless),pos,history,neg,False,vampires,434.0,4 (8),8 (12),3 (14),1 (11),12 (16)
3602,4,bruce willis,pos,thriller,neg,False,vampires,434.0,96 (1),131 (4),45 (9),493 (88),224 (43)
3602,5,tom cruise,neg,tom cruise,neg,True,vampires,434.0,45 (9),224 (43),131 (4),4 (8),12 (16)
3639,1,war,pos,fantasy,pos,True,classic,105.0,635 (0),446 (1),112 (2),594 (3),678 (4)
3639,2,organized crime,neg,space,neg,True,classic,105.0,112 (2),635 (0),446 (1),81 (5),63 (9)
3639,3,based on a book,pos,based on a book,pos,True,classic,105.0,635 (0),112 (2),446 (1),840 (17),81 (5)
3639,4,mafia,neg,action,neg,True,classic,105.0,635 (0),594 (3),889 (22),1611 (110),1117 (96)
3639,5,prison,neg,disturbing,neg,True,classic,105.0,635 (0),594 (3),889 (22),1611 (110),1117 (96)
6886,1,murder,neg,seen more than once,neg,True,serial killer,2.0,351 (0),403 (1),236 (2),627 (3),81 (4)
6886,2,psychology,neg,comedy,neg,True,serial killer,2.0,351 (0),902 (6),1031 (8),544 (9),403 (1)
6886,3,brad pitt,neg,oscar (best actor),pos,False,serial killer,2.0,902 (6),351 (0),1031 (8),544 (9),403 (1)
6886,4,cannibalism,pos,adventure,neg,False,serial killer,2.0,902 (6),1031 (8),351 (0),1499 (29),544 (9)
6886,5,crime,pos,action,neg,False,serial killer,2.0,1919 (482),1499 (29),1278 (181),627 (3),1413 (470)
7944,1,murder,neg,seen more than once,neg,True,fairy tale,79.0,477 (0),79 (1),84 (2),40 (3),128 (4)
7944,2,disney,pos,suspense,neg,False,fairy tale,79.0,477 (0),79 (1),84 (2),40 (3),128 (4)
7944,3,satire,pos,fantasy,neg,False,fairy tale,79.0,477 (0),556 (68),79 (1),538 (278),1163 (321)
7944,4,based on a book,pos,space,neg,False,fairy tale,79.0,477 (0),556 (68),79 (1),269 (13),149 (82)
7944,5,funny,pos,funny,pos,True,fairy tale,79.0,477 (0),79 (1),269 (13),363 (31),112 (11)
5288,1,murder,neg,seen more than once,neg,True,fairy tale,355.0,1045 (0),25 (1),281 (2),93 (3),220 (4)
5288,2,disney,pos,suspense,neg,False,fairy tale,355.0,1045 (0),707 (11),191 (7),281 (2),25 (1)
5288,3,satire,neg,fantasy,neg,True,fairy tale,355.0,271 (58),795 (553),633 (442),848 (427),670 (372)
5288,4,based on a book,neg,space,neg,True,fairy tale,355.0,848 (427),795 (553),633 (442),499 (492),1072 (535)
5288,5,funny,pos,true story,neg,False,fairy tale,355.0,795 (553),848 (427),633 (442),499 (492),1072 (535)
7764,1,historical,neg,predictable,neg,True,tom hanks,1.0,93 (0),46 (1),11 (2),27 (3),1 (4)
7764,2,overrated,pos,dark comedy,neg,False,tom hanks,1.0,93 (0),46 (1),11 (2),27 (3),57 (7)
7764,3,oscar (best picture),pos,teen,neg,False,tom hanks,1.0,93 (0),46 (1),11 (2),25 (5),63 (6)
7764,4,dvd,pos,interesting,neg,False,tom hanks,1.0,57 (7),27 (3),11 (2),1 (4),8 (8)
7764,5,drama,pos,drama,pos,True,tom hanks,1.0,27 (3),57 (7),11 (2),8 (8),1 (4)
17,1,sci-fi,neg,romance,neg,True,seen more than once,199.0,5490 (0),3669 (1),4932 (2),3337 (3),2174 (4)
17,2,overrated,neg,dark comedy,neg,True,seen more than once,199.0,5490 (0),3669 (1),4932 (2),3337 (3),2871 (8)
17,3,based on a book,neg,space,neg,True,seen more than once,199.0,5490 (0),4932 (2),3669 (1),3337 (3),6145 (7)
17,4,fantasy,neg,chick flick,neg,True,seen more than once,199.0,5490 (0),3669 (1),4932 (2),3337 (3),2871 (8)
17,5,drama,neg,nudity (topless),neg,True,seen more than once,199.0,5490 (0),3669 (1),4932 (2),2871 (8),3337 (3)
6004,1,quirky,neg,space,neg,True,time travel,7.0,120 (0),98 (1),174 (2),81 (3),1 (4)
6004,2,arnold schwarzenegger,pos,thriller,neg,False,robots,7.0,81 (3),176 (8),174 (2),120 (0),387 (30)
6004,3,time travel,pos,fantasy,neg,False,robots,7.0,129 (68),29 (13),182 (21),120 (0),240 (90)
6004,4,harrison ford,neg,fun,neg,True,robots,7.0,81 (3),513 (78),98 (1),568 (38),176 (8)
6004,5,action,pos,surreal,neg,False,robots,7.0,98 (1),182 (21),568 (38),39 (70),380 (40)
1357,1,slow,neg,tom hanks,neg,True,baseball,342.0,998 (0),290 (1),1432 (2),2065 (3),654 (4)
1357,2,drama,pos,nudity (topless),neg,False,baseball,342.0,998 (0),2065 (3),1125 (9),1432 (2),767 (5)
1357,3,seen more than once,pos,sci-fi,neg,False,baseball,342.0,998 (0),2065 (3),290 (1),1125 (9),708 (15)
1357,4,super-hero,neg,true story,neg,True,baseball,342.0,998 (0),290 (1),2065 (3),1125 (9),708 (15)
1357,5,dark,neg,oscar (best actor),neg,True,baseball,342.0,998 (0),290 (1),708 (15),1125 (9),767 (5)
7294,1,nudity (topless),neg,history,neg,True,aliens,278.0,63 (0),59 (1),71 (2),323 (3),164 (4)
7294,2,sci-fi,pos,romance,neg,False,aliens,278.0,63 (0),59 (1),71 (2),323 (3),164 (4)
7294,3,cult film,neg,comedy,neg,True,aliens,278.0,63 (0),59 (1),71 (2),323 (3),164 (4)
7294,4,satire,neg,fantasy,neg,True,aliens,278.0,63 (0),59 (1),135 (11),71 (2),164 (4)
7294,5,space,pos,sequel,neg,False,aliens,278.0,135 (11),63 (0),59 (1),572 (36),71 (2)
7296,1,hilarious,neg,space,neg,True,boxing,263.0,545 (0),1008 (1),393 (2),224 (3),152 (4)
7296,2,predictable,neg,mafia,neg,True,boxing,263.0,1008 (1),1270 (10),545 (0),1160 (12),1991 (56)
7296,3,los angeles,neg,murder,neg,True,boxing,263.0,1270 (10),1991 (56),1008 (1),1933 (13),1271 (51)
7296,4,morgan freeman,neg,dark comedy,neg,True,boxing,263.0,1270 (10),1271 (51),1933 (13),1991 (56),1008 (1)
7296,5,overrated,neg,overrated,neg,True,boxing,263.0,1271 (51),1270 (10),1933 (13),1991 (56),1008 (1)
3408,1,aliens,neg,space,pos,False,sci-fi,16.0,1719 (0),2021 (1),3016 (2),393 (3),1792 (4)
3408,2,action,pos,surreal,neg,False,sci-fi,16.0,1719 (0),1366 (9),3016 (2),1792 (4),1814 (34)
3408,3,robots,pos,police,neg,False,sci-fi,16.0,1719 (0),1366 (9),2021 (1),1792 (4),393 (3)
3408,4,dvd,pos,dvd,pos,True,sci-fi,16.0,2029 (18),1366 (9),1555 (48),3016 (2),1814 (34)
3408,5,future,neg,future,neg,True,sci-fi,16.0,1483 (5),1555 (48),260 (63),98 (39),71 (43)
2078,1,terrorism,neg,murder,pos,False,james bond,635.0,1626 (0),1333 (1),1375 (2),637 (3),638 (4)
2078,2,england,pos,seen more than once,neg,False,james bond,635.0,1626 (0),1333 (1),1559 (6),1375 (2),549 (13)
2078,3,action,pos,surreal,neg,False,james bond,635.0,1553 (321),635 (129),1903 (461),1044 (19),1259 (234)
2078,4,london,pos,london,pos,True,james bond,635.0,1044 (19),635 (129),1259 (234),1553 (321),1669 (10)
