user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
1482,3,asian,neg,sesame,neg,True,tea,159.0,180 (2),117 (0),125 (3),70 (6),637 (1)
1482,4,gelato,neg,gelato,neg,True,tea,159.0,125 (3),637 (1),180 (2),922 (10),342 (4)
1482,5,green tea,neg,green tea,neg,True,tea,159.0,342 (4),625 (21),180 (2),724 (30),125 (3)
1149,1,spicy,pos,soup,neg,False,taco,2.0,40 (0),304 (1),90 (2),457 (3),74 (4)
1149,2,octopus,pos,pizza,neg,False,taco,2.0,457 (3),40 (0),304 (1),90 (2),74 (4)
1149,3,tuna,pos,japanese,neg,False,taco,2.0,242 (169),112 (17),90 (2),283 (31),304 (1)
1149,4,chip,neg,chip,neg,True,taco,2.0,242 (169),112 (17),90 (2),283 (31),304 (1)
1149,5,shrimp,pos,shrimp,pos,True,taco,2.0,242 (169),112 (17),90 (2),283 (31),304 (1)
4613,1,quick,neg,curry,neg,True,ramen,104.0,1 (0),9 (1),5 (2),4 (3),10 (4)
4613,2,octopus,neg,pizza,neg,True,taco,104.0,1 (0),9 (1),5 (2),10 (4),4 (3)
4613,3,chip,pos,taco,pos,True,taco,104.0,1 (0),9 (1),4 (3),11 (6),5 (2)
4613,4,busy,neg,fry,neg,True,wait,104.0,1 (0),9 (1),4 (3),10 (4),5 (2)
4613,5,crispy,neg,fast,neg,True,wait,104.0,1 (0),9 (1),11 (6),5 (2),4 (3)
649,1,spicy,pos,soup,neg,False,taco,18.0,9 (0),25 (1),24 (2),22 (3),230 (4)
649,2,octopus,neg,pizza,neg,True,taco,18.0,22 (3),102 (20),9 (0),24 (2),427 (45)
649,3,sour,pos,gravy,neg,False,taco,18.0,102 (20),22 (3),9 (0),427 (45),202 (28)
649,4,market,neg,espresso,neg,True,taco,18.0,18 (44),9 (0),102 (20),202 (28),22 (3)
649,5,fish,pos,egg,neg,False,taco,18.0,18 (44),9 (0),102 (20),202 (28),22 (3)
898,1,beef,pos,salad,neg,False,corn,311.0,601 (0),114 (1),109 (2),380 (3),19 (4)
898,2,lettuce,pos,tax,neg,False,corn,311.0,109 (2),114 (1),153 (5),601 (0),89 (29)
898,3,creamy,neg,cone,neg,True,corn,311.0,109 (2),114 (1),601 (0),153 (5),311 (155)
898,4,mexican,neg,taco,neg,True,corn,311.0,109 (2),601 (0),114 (1),153 (5),89 (29)
898,5,baked,neg,steak,neg,True,corn,311.0,109 (2),114 (1),153 (5),205 (8),601 (0)
942,1,quick,neg,curry,neg,True,ramen,71.0,260 (0),59 (1),100 (2),64 (3),245 (4)
942,2,salt,neg,tax,neg,True,ramen,71.0,260 (0),59 (1),27 (5),64 (3),245 (4)
942,3,egg,pos,dessert,neg,False,ramen,71.0,260 (0),59 (1),27 (5),64 (3),245 (4)
942,4,pork,pos,spicy,pos,True,ramen,71.0,27 (5),260 (0),59 (1),31 (6),89 (10)
942,5,noodle,pos,pork,pos,True,ramen,71.0,27 (5),260 (0),59 (1),31 (6),89 (10)
21,1,quick,pos,curry,neg,False,ramen,65.0,230 (0),316 (1),55 (2),857 (3),271 (4)
21,2,salt,neg,tax,neg,True,ramen,65.0,316 (1),230 (0),55 (2),141 (47),25 (5)
21,3,egg,pos,dessert,neg,False,ramen,65.0,316 (1),230 (0),55 (2),141 (47),25 (5)
21,4,pork,pos,spicy,pos,True,ramen,65.0,316 (1),230 (0),55 (2),25 (5),281 (33)
21,5,miso,neg,sashimi,neg,True,ramen,65.0,316 (1),55 (2),230 (0),226 (7),281 (33)
6425,1,steamed,pos,chinese,neg,False,pork,3.0,0 (0),1 (1),4 (2),3 (3),7 (4)
6425,2,mayo,pos,plaza,neg,False,fry,3.0,0 (0),69 (17),2 (5),1 (1),3 (3)
6425,3,sausage,neg,bacon,neg,True,fry,3.0,0 (0),69 (17),3 (3),2 (5),1 (1)
6425,4,burger,neg,coffee,neg,True,fry,3.0,0 (0),2 (5),69 (17),3 (3),8 (10)
6425,5,juicy,neg,bun,pos,False,fry,3.0,0 (0),2 (5),8 (10),3 (3),69 (17)
18,1,steamed,neg,chinese,neg,True,pork,68.0,27 (0),30 (1),17 (2),100 (3),32 (4)
18,2,fluffy,neg,bakery,neg,True,cheese,68.0,27 (0),17 (2),30 (1),32 (4),57 (5)
18,3,pizza,neg,bread,neg,True,cheese,68.0,17 (2),27 (0),30 (1),32 (4),57 (5)
18,4,store,neg,ice cream,neg,True,cheese,68.0,27 (0),17 (2),32 (4),30 (1),100 (3)
18,5,cheesecake,neg,milk tea,neg,True,cheese,68.0,57 (5),27 (0),100 (3),363 (10),32 (4)
82,1,wait,neg,dinner,neg,True,soup,79.0,218 (0),393 (1),61 (2),574 (3),198 (4)
82,2,spicy,pos,soup,pos,True,soup,79.0,218 (0),574 (3),393 (1),441 (5),61 (2)
82,3,quick,neg,curry,neg,True,noodle,79.0,574 (3),198 (4),218 (0),444 (27),480 (9)
82,4,egg,neg,dessert,neg,True,noodle,79.0,574 (3),198 (4),218 (0),393 (1),293 (10)
82,5,pork,pos,spicy,pos,True,noodle,79.0,574 (3),218 (0),293 (10),335 (7),268 (60)
5161,1,quick,pos,curry,neg,False,thai,33.0,0 (0),1 (1),4 (2),5 (3),51 (4)
5161,2,casual,neg,solid,neg,True,thai,33.0,4 (2),0 (0),1 (1),5 (3),51 (4)
5161,3,yummy,neg,chair,neg,True,thai,33.0,4 (2),0 (0),1 (1),5 (3),51 (4)
5161,4,reasonable,neg,patty,neg,True,thai,33.0,4 (2),0 (0),1 (1),5 (3),51 (4)
5161,5,downtown,neg,expensive,neg,True,thai,33.0,4 (2),0 (0),1 (1),51 (4),5 (3)
274,1,salmon,neg,sushi,pos,False,fish,424.0,414 (0),117 (1),100 (2),304 (3),654 (4)
274,2,chip,neg,taco,neg,True,fish,424.0,414 (0),1484 (14),304 (3),1170 (12),277 (78)
274,3,shrimp,neg,curry,neg,True,fish,424.0,414 (0),1170 (12),304 (3),100 (2),654 (4)
274,4,market,neg,espresso,neg,True,fish,424.0,304 (3),414 (0),1170 (12),654 (4),293 (75)
274,5,fresh,pos,chicken,neg,False,fish,424.0,304 (3),414 (0),1170 (12),654 (4),293 (75)
649,1,coffee,pos,sandwich,neg,False,brunch,61.0,9 (0),25 (1),24 (2),22 (3),230 (4)
649,2,breakfast,neg,beer,neg,True,brunch,61.0,569 (60),68 (7),60 (6),9 (0),24 (2)
649,3,wait,pos,dinner,neg,False,brunch,61.0,569 (60),68 (7),258 (48),31 (15),9 (0)
649,4,pancake,pos,egg,pos,True,brunch,61.0,569 (60),68 (7),34 (17),304 (154),22 (3)
649,5,smoked,neg,potato,neg,True,brunch,61.0,569 (60),34 (17),68 (7),304 (154),9 (0)
2493,1,fast,neg,quick,neg,True,pizza,29.0,3 (0),0 (1),1 (2),47 (3),13 (4)
2493,2,italian,neg,pasta,neg,True,pizza,29.0,0 (1),47 (3),3 (0),1 (2),14 (5)
2493,3,calamari,pos,attentive,neg,False,pizza,29.0,0 (1),3 (0),1 (2),14 (5),47 (3)
2493,4,wine,neg,tomato,pos,False,pizza,29.0,47 (3),0 (1),175 (8),3 (0),13 (4)
2493,5,crust,pos,tomato,pos,True,pizza,29.0,0 (1),3 (0),13 (4),156 (48),803 (61)
374,1,mall,neg,sour,neg,True,pasta,119.0,100 (0),27 (1),117 (2),23 (3),109 (4)
374,2,tomato,neg,italian,neg,True,pasta,119.0,100 (0),27 (1),117 (2),23 (3),109 (4)
374,3,bread,neg,busy,neg,True,pasta,119.0,100 (0),27 (1),117 (2),23 (3),389 (12)
374,4,olive,neg,olive,neg,True,pasta,119.0,389 (12),23 (3),27 (1),131 (7),100 (0)
374,5,wine,neg,tomato,neg,True,pasta,119.0,27 (1),389 (12),23 (3),131 (7),100 (0)
1632,1,tuna,neg,japanese,neg,True,chip,176.0,25 (0),300 (1),121 (2),496 (3),4 (4)
1632,2,crispy,pos,fast,neg,False,chip,176.0,300 (1),13 (5),496 (3),69 (7),4 (4)
1632,3,friendly,pos,alcoholic beverage,neg,False,chip,176.0,300 (1),13 (5),69 (7),176 (44),163 (150)
1632,4,corn,neg,taco,neg,True,chip,176.0,33 (16),13 (5),225 (53),176 (44),2 (8)
1632,5,fish,pos,egg,neg,False,chip,176.0,225 (53),13 (5),69 (7),768 (52),176 (44)
221,1,fast,neg,quick,neg,True,pizza,29.0,255 (0),101 (1),71 (2),145 (3),135 (4)
221,2,italian,neg,pasta,neg,True,pizza,29.0,255 (0),101 (1),145 (3),172 (5),103 (8)
221,3,calamari,pos,attentive,neg,False,pizza,29.0,255 (0),101 (1),172 (5),124 (11),180 (16)
221,4,wine,neg,tomato,pos,False,pizza,29.0,255 (0),124 (11),101 (1),1120 (15),244 (267)
221,5,crust,pos,tomato,pos,True,pizza,29.0,255 (0),244 (267),1120 (15),124 (11),105 (18)
6441,1,quick,neg,curry,neg,True,thai,396.0,0 (0),1 (1),7 (2),2 (3),3 (4)
6441,2,yummy,neg,chair,neg,True,thai,396.0,0 (0),1 (1),7 (2),3 (4),2 (3)
6441,3,downtown,neg,expensive,neg,True,thai,396.0,0 (0),1 (1),7 (2),3 (4),2 (3)
6441,4,busy,neg,fry,neg,True,thai,396.0,0 (0),1 (1),7 (2),3 (4),2 (3)
6441,5,reasonable,neg,patty,neg,True,thai,396.0,0 (0),1 (1),7 (2),3 (4),2 (3)
5782,1,busy,pos,fry,neg,False,pancake,10.0,0 (0),1 (1),4 (2),7 (3),6 (4)
5782,2,croissant,pos,cookie,neg,False,pancake,10.0,0 (0),4 (2),16 (9),1 (1),20 (23)
5782,3,dumpling,neg,chinese,neg,True,pancake,10.0,0 (0),16 (9),4 (2),7 (3),25 (14)
5782,4,egg,pos,dessert,neg,False,pancake,10.0,0 (0),16 (9),7 (3),4 (2),25 (14)
5782,5,smoked,pos,smoked,pos,True,pancake,10.0,0 (0),16 (9),7 (3),21 (8),25 (14)
95,1,fast,neg,quick,neg,True,pizza,26.0,27 (0),424 (1),569 (2),55 (3),19 (4)
95,2,italian,neg,pasta,neg,True,pizza,26.0,27 (0),569 (2),424 (1),326 (9),55 (3)
95,3,calamari,neg,attentive,neg,True,pizza,26.0,27 (0),569 (2),424 (1),326 (9),23 (5)
95,4,wine,neg,tomato,neg,True,pizza,26.0,27 (0),569 (2),424 (1),326 (9),23 (5)
95,5,crust,neg,crust,neg,True,pizza,26.0,27 (0),569 (2),424 (1),55 (3),326 (9)
1300,1,mayo,neg,plaza,neg,True,fry,35.0,43 (0),9 (1),226 (2),31 (3),20 (4)
1300,2,pork belly,pos,fried,pos,True,fry,35.0,9 (1),43 (0),7 (23),1 (17),3 (33)
1300,3,sausage,neg,bacon,neg,True,fry,35.0,219 (6),9 (1),169 (79),25 (63),92 (38)
1300,4,burger,neg,coffee,neg,True,fry,35.0,219 (6),9 (1),169 (79),92 (38),430 (231)
1300,5,belly,pos,belly,pos,True,fry,35.0,219 (6),9 (1),169 (79),528 (32),430 (231)
53,1,cheese,pos,beef,neg,False,lamb,21.0,62 (0),47 (1),964 (2),64 (3),308 (4)
53,2,crispy,pos,fast,neg,False,lamb,21.0,62 (0),308 (4),47 (1),1043 (6),277 (7)
53,3,bread,pos,busy,neg,False,lamb,21.0,62 (0),204 (31),308 (4),277 (7),316 (13)
53,4,cocktail,pos,cocktail,pos,True,lamb,21.0,62 (0),204 (31),308 (4),47 (1),277 (7)
53,5,dumpling,pos,dumpling,pos,True,lamb,21.0,62 (0),204 (31),308 (4),47 (1),277 (7)
542,1,spicy,pos,soup,neg,False,taco,2.0,63 (0),182 (1),1103 (2),51 (3),10 (4)
542,2,octopus,pos,pizza,neg,False,taco,2.0,63 (0),101 (19),89 (20),678 (15),278 (44)
542,3,tuna,pos,japanese,neg,False,taco,2.0,63 (0),678 (15),377 (12),101 (19),89 (20)
542,4,chip,neg,chip,neg,True,taco,2.0,63 (0),377 (12),678 (15),101 (19),89 (20)
542,5,shrimp,pos,shrimp,pos,True,taco,2.0,63 (0),89 (20),90 (220),678 (15),172 (86)
32,1,beef,pos,salad,neg,False,corn,32.0,922 (0),364 (1),241 (2),198 (3),383 (4)
32,2,lettuce,neg,tax,neg,True,corn,32.0,922 (0),241 (2),364 (1),198 (3),100 (16)
32,3,deep fried,pos,booth,neg,False,corn,32.0,922 (0),241 (2),364 (1),198 (3),100 (16)
32,4,baked,pos,steak,neg,False,corn,32.0,922 (0),241 (2),198 (3),364 (1),100 (16)
32,5,tempura,pos,tempura,pos,True,corn,32.0,922 (0),241 (2),198 (3),364 (1),100 (16)
2295,1,quick,neg,curry,neg,True,ramen,71.0,17 (0),33 (1),5 (2),75 (3),0 (4)
2295,2,salt,neg,tax,neg,True,ramen,71.0,17 (0),33 (1),75 (3),5 (2),0 (4)
2295,3,egg,pos,dessert,neg,False,ramen,71.0,17 (0),33 (1),75 (3),5 (2),0 (4)
2295,4,pork,pos,spicy,pos,True,ramen,71.0,75 (3),5 (2),33 (1),17 (0),9 (5)
2295,5,noodle,pos,pork,pos,True,ramen,71.0,17 (0),5 (2),9 (5),75 (3),0 (4)
1405,1,quick,neg,curry,neg,True,thai,168.0,155 (0),50 (1),13 (2),478 (3),69 (4)
1405,2,latte,neg,tea,neg,True,breakfast,168.0,155 (0),13 (2),50 (1),979 (7),69 (4)
1405,3,avocado,neg,coffee,neg,True,breakfast,168.0,13 (2),979 (7),155 (0),50 (1),69 (4)
1405,4,potato,pos,brunch,pos,True,breakfast,168.0,13 (2),979 (7),50 (1),478 (3),69 (4)
1405,5,egg,neg,dessert,neg,True,breakfast,168.0,13 (2),478 (3),155 (0),979 (7),54 (40)
2044,1,beef,neg,salad,neg,True,wait,412.0,301 (0),117 (1),90 (2),27 (3),0 (4)
2044,2,quick,neg,curry,neg,True,thai,412.0,301 (0),90 (2),117 (1),27 (3),65 (6)
2044,3,busy,neg,fry,pos,False,thai,412.0,65 (6),301 (0),27 (3),556 (14),90 (2)
2044,4,casual,neg,solid,neg,True,thai,412.0,556 (14),301 (0),463 (8),65 (6),27 (3)
2044,5,coconut,neg,vegan,neg,True,thai,412.0,556 (14),301 (0),463 (8),65 (6),27 (3)
1860,1,downtown,neg,expensive,neg,True,noodle,226.0,288 (0),22 (1),502 (2),19 (3),120 (4)
1860,2,pork,neg,spicy,pos,False,noodle,226.0,288 (0),502 (2),22 (1),120 (4),19 (3)
1860,3,quick,neg,curry,neg,True,noodle,226.0,0 (8),120 (4),19 (3),22 (1),288 (0)
1860,4,beef,pos,salad,neg,False,noodle,226.0,0 (8),38 (7),22 (1),343 (30),193 (53)
1860,5,ramen,neg,sashimi,neg,True,noodle,226.0,306 (41),267 (21),502 (2),120 (4),288 (0)
127,1,gelato,neg,sesame,neg,True,ice cream,5.0,58 (0),41 (1),17 (2),35 (3),91 (4)
127,2,matcha,neg,milk,neg,True,ice cream,5.0,58 (0),41 (1),35 (3),17 (2),91 (4)
127,3,tea,pos,salad,neg,False,ice cream,5.0,58 (0),41 (1),35 (3),60 (7),17 (2)
127,4,green tea,neg,green tea,neg,True,ice cream,5.0,58 (0),112 (5),17 (2),980 (6),165 (17)
127,5,cookie,pos,market,neg,False,ice cream,5.0,58 (0),165 (17),17 (2),91 (4),112 (5)
244,1,quick,neg,curry,neg,True,tofu,50.0,125 (0),497 (1),637 (2),117 (3),315 (4)
244,2,beef,pos,salad,neg,False,tofu,50.0,497 (1),637 (2),125 (0),15 (10),215 (5)
244,3,coconut,neg,vegan,neg,True,tofu,50.0,497 (1),637 (2),215 (5),125 (0),400 (19)
244,4,thai,neg,fast,neg,True,tofu,50.0,497 (1),215 (5),637 (2),400 (19),117 (3)
244,5,kimchi,pos,noodle,neg,False,tofu,50.0,497 (1),215 (5),329 (17),400 (19),637 (2)
891,1,quick,neg,curry,neg,True,thai,55.0,4 (0),113 (1),352 (2),2177 (3),382 (4)
891,2,yummy,neg,chair,neg,True,thai,55.0,4 (0),352 (2),382 (4),708 (7),2177 (3)
891,3,downtown,neg,expensive,neg,True,thai,55.0,4 (0),352 (2),382 (4),708 (7),2177 (3)
891,4,busy,neg,fry,neg,True,thai,55.0,4 (0),2177 (3),352 (2),708 (7),382 (4)
891,5,salmon,neg,sushi,neg,True,fish,55.0,708 (7),4 (0),2177 (3),864 (18),113 (1)
2108,1,quick,pos,curry,neg,False,ramen,11.0,59 (0),396 (1),206 (2),251 (3),688 (4)
2108,2,salt,neg,tax,neg,True,ramen,11.0,59 (0),396 (1),33 (8),273 (9),688 (4)
2108,3,egg,pos,dessert,neg,False,ramen,11.0,59 (0),396 (1),33 (8),273 (9),688 (4)
2108,4,pork,pos,spicy,pos,True,ramen,11.0,59 (0),396 (1),33 (8),423 (30),1002 (40)
2108,5,miso,pos,sashimi,neg,False,ramen,11.0,59 (0),396 (1),33 (8),1002 (40),423 (30)
2273,1,mayo,pos,plaza,neg,False,fry,3.0,396 (0),33 (1),59 (2),9 (3),10 (4)
2273,2,pork belly,pos,fried,pos,True,fry,3.0,396 (0),102 (9),59 (2),9 (3),33 (1)
2273,3,sausage,neg,bacon,neg,True,fry,3.0,102 (9),396 (0),9 (3),59 (2),45 (6)
2273,4,burger,neg,coffee,neg,True,fry,3.0,102 (9),396 (0),179 (15),59 (2),9 (3)
2273,5,duck,neg,fish,neg,True,fry,3.0,102 (9),396 (0),179 (15),59 (2),9 (3)
809,1,wait,pos,dinner,neg,False,sausage,12.0,112 (0),33 (1),420 (2),58 (3),10 (4)
809,2,beer,pos,potato,neg,False,sausage,12.0,33 (1),112 (0),166 (22),10 (4),20 (10)
809,3,meat,pos,lunch,neg,False,sausage,12.0,33 (1),420 (2),10 (4),25 (5),75 (13)
809,4,bun,pos,bun,pos,True,sausage,12.0,227 (73),10 (4),33 (1),1023 (28),25 (5)
809,5,busy,pos,busy,pos,True,sausage,12.0,33 (1),12 (16),10 (4),129 (67),420 (2)
5144,1,quick,neg,curry,neg,True,thai,97.0,0 (0),1 (1),2 (2),5 (3),16 (4)
5144,2,yummy,neg,chair,neg,True,thai,97.0,0 (0),15 (6),1 (1),2 (2),5 (3)
5144,3,downtown,neg,expensive,neg,True,thai,97.0,0 (0),15 (6),1 (1),2 (2),5 (3)
5144,4,busy,neg,fry,neg,True,thai,97.0,0 (0),1 (1),4 (5),15 (6),5 (3)
5144,5,reasonable,neg,patty,neg,True,thai,97.0,0 (0),1 (1),5 (3),15 (6),3 (8)
2830,1,japanese,neg,sashimi,neg,True,dessert,203.0,22 (0),365 (1),134 (2),20 (3),224 (4)
2830,2,beef,neg,salad,pos,False,wait,203.0,22 (0),0 (6),365 (1),17 (16),4 (17)
2830,3,thai,pos,fast,neg,False,wait,203.0,22 (0),0 (6),365 (1),17 (16),1 (20)
2830,4,friendly,neg,alcoholic beverage,neg,True,wait,203.0,0 (6),22 (0),224 (4),1 (20),17 (16)
2830,5,egg,neg,dessert,neg,True,wait,203.0,0 (6),22 (0),224 (4),1 (20),17 (16)
189,1,wait,pos,dinner,neg,False,sausage,12.0,528 (0),23 (1),278 (2),291 (3),35 (4)
189,2,beer,pos,potato,neg,False,sausage,12.0,23 (1),20 (5),278 (2),291 (3),172 (7)
189,3,meat,pos,lunch,neg,False,sausage,12.0,211 (155),23 (1),1132 (198),33 (23),291 (3)
189,4,bun,pos,bun,pos,True,sausage,12.0,35 (4),23 (1),20 (5),102 (6),227 (318)
189,5,busy,pos,busy,pos,True,sausage,12.0,35 (4),66 (123),3 (25),33 (23),89 (11)
3418,1,quick,neg,curry,neg,True,thai,36.0,1 (0),142 (1),0 (2),36 (3),871 (4)
3418,2,coffee,pos,sandwich,neg,False,brunch,36.0,142 (1),1 (0),0 (2),36 (3),871 (4)
3418,3,wait,pos,dinner,neg,False,brunch,36.0,142 (1),1 (0),0 (2),36 (3),871 (4)
3418,4,pancake,neg,egg,pos,False,brunch,36.0,36 (3),1 (0),0 (2),142 (1),3 (14)
3418,5,potato,pos,potato,pos,True,brunch,36.0,36 (3),142 (1),1 (0),0 (2),26 (8)
3181,1,mango,pos,matcha,neg,False,gelato,31.0,1 (0),14 (1),2 (2),3 (3),4 (4)
3181,2,vietnamese,pos,pork,neg,False,gelato,31.0,22 (5),1 (0),14 (1),2 (2),4 (4)
3181,3,green tea,pos,sesame,pos,True,gelato,31.0,2 (2),3 (3),14 (1),22 (5),4 (4)
3181,4,creamy,pos,cone,neg,False,gelato,31.0,2 (2),3 (3),14 (1),4 (4),22 (5)
3181,5,milk,pos,milk,pos,True,gelato,31.0,22 (5),3 (3),2 (2),4 (4),9 (7)
1596,1,quick,neg,curry,pos,False,thai,167.0,517 (0),11 (1),6 (2),102 (3),8 (4)
1596,2,ramen,neg,sashimi,neg,True,indian,167.0,113 (5),102 (3),79 (20),407 (12),6 (2)
1596,3,yummy,neg,chair,neg,True,thai,167.0,13 (24),407 (12),6 (2),0 (6),1 (7)
1596,4,reasonable,neg,patty,neg,True,thai,167.0,13 (24),407 (12),6 (2),0 (6),1 (7)
1596,5,beef,neg,salad,neg,True,thai,167.0,407 (12),13 (24),0 (6),6 (2),1468 (39)
49,1,quick,neg,curry,neg,True,tofu,50.0,298 (0),964 (1),172 (2),922 (3),398 (4)
49,2,beef,pos,salad,neg,False,tofu,50.0,298 (0),964 (1),922 (3),221 (6),172 (2)
49,3,coconut,neg,vegan,neg,True,tofu,50.0,298 (0),922 (3),964 (1),398 (4),221 (6)
49,4,thai,neg,fast,neg,True,tofu,50.0,298 (0),922 (3),398 (4),100 (21),233 (19)
49,5,kimchi,pos,noodle,neg,False,tofu,50.0,298 (0),922 (3),964 (1),233 (19),100 (21)
83,1,japanese,pos,sashimi,neg,False,dessert,70.0,125 (0),83 (1),567 (2),383 (3),882 (4)
83,2,matcha,neg,milk,pos,False,dessert,70.0,285 (6),125 (0),567 (2),83 (1),76 (11)
83,3,tea,pos,salad,neg,False,dessert,70.0,567 (2),285 (6),125 (0),502 (7),79 (12)
83,4,clean,neg,clean,neg,True,dessert,70.0,567 (2),285 (6),125 (0),383 (3),502 (7)
83,5,modern,neg,modern,neg,True,dessert,70.0,567 (2),285 (6),383 (3),502 (7),125 (0)
182,1,mall,neg,sour,neg,True,pasta,207.0,208 (0),266 (1),235 (2),167 (3),91 (4)
182,2,tomato,pos,italian,pos,True,pasta,207.0,208 (0),235 (2),266 (1),398 (11),167 (3)
182,3,bread,pos,busy,neg,False,pasta,207.0,208 (0),266 (1),25 (5),91 (4),232 (19)
182,4,olive,neg,olive,neg,True,pasta,207.0,208 (0),266 (1),25 (5),232 (19),91 (4)
182,5,wine,pos,tomato,pos,True,pasta,207.0,208 (0),91 (4),266 (1),58 (25),10 (6)
5895,1,quick,neg,curry,neg,True,thai,227.0,0 (0),4 (1),1 (2),103 (3),3 (4)
5895,2,yummy,neg,chair,neg,True,thai,227.0,0 (0),4 (1),1 (2),103 (3),3 (4)
5895,3,downtown,neg,expensive,neg,True,thai,227.0,0 (0),4 (1),1 (2),103 (3),3 (4)
5895,4,busy,neg,fry,neg,True,thai,227.0,0 (0),4 (1),1 (2),103 (3),3 (4)
5895,5,reasonable,neg,patty,neg,True,thai,227.0,0 (0),4 (1),1 (2),3 (4),103 (3)
1061,1,mango,neg,matcha,neg,True,gelato,43.0,125 (0),98 (1),119 (2),32 (3),96 (4)
1061,2,vietnamese,pos,pork,neg,False,gelato,43.0,53 (5),179 (16),125 (0),13 (71),1 (13)
1061,3,tea,pos,salad,neg,False,gelato,43.0,164 (356),53 (5),131 (21),179 (16),150 (68)
1061,4,milk,pos,chocolate,pos,True,gelato,43.0,53 (5),637 (30),125 (0),268 (56),98 (1)
1061,5,milk tea,pos,mango,neg,False,gelato,43.0,497 (33),53 (5),637 (30),131 (21),333 (59)
818,1,steak,neg,cocktail,neg,True,congee,146.0,851 (0),59 (1),11 (2),17 (3),121 (4)
818,2,shrimp,pos,curry,neg,False,congee,146.0,851 (0),11 (2),59 (1),389 (7),24 (5)
818,3,fast,neg,quick,neg,True,congee,146.0,851 (0),59 (1),11 (2),17 (3),389 (7)
818,4,wait,pos,dinner,neg,False,congee,146.0,59 (1),851 (0),39 (92),55 (75),11 (2)
818,5,chinese,neg,soup,neg,True,congee,146.0,59 (1),851 (0),11 (2),304 (55),117 (308)
801,1,mall,neg,sour,neg,True,pasta,129.0,185 (0),41 (1),332 (2),147 (3),157 (4)
801,2,tomato,neg,italian,pos,False,pasta,129.0,185 (0),41 (1),332 (2),147 (3),157 (4)
801,3,bread,pos,busy,neg,False,pasta,129.0,185 (0),332 (2),341 (10),41 (1),147 (3)
801,4,olive,neg,italian,pos,False,pasta,129.0,41 (1),185 (0),167 (7),290 (6),1342 (20)
801,5,wine,pos,wine,pos,True,pasta,129.0,41 (1),147 (3),290 (6),104 (5),47 (25)
949,1,fast,neg,quick,neg,True,pizza,26.0,410 (0),533 (1),69 (2),62 (3),169 (4)
949,2,italian,neg,pasta,neg,True,pizza,26.0,410 (0),964 (14),533 (1),151 (15),907 (20)
949,3,calamari,neg,attentive,neg,True,pizza,26.0,410 (0),964 (14),169 (4),166 (27),907 (20)
949,4,wine,neg,tomato,neg,True,pizza,26.0,410 (0),964 (14),169 (4),166 (27),907 (20)
949,5,crust,neg,crust,neg,True,pizza,26.0,410 (0),964 (14),169 (4),278 (24),23 (25)
2499,1,quick,neg,curry,neg,True,thai,179.0,0 (0),85 (1),7 (2),1 (3),435 (4)
2499,2,yummy,neg,chair,neg,True,thai,179.0,0 (0),435 (4),85 (1),7 (2),3 (5)
2499,3,downtown,neg,expensive,neg,True,thai,179.0,0 (0),435 (4),85 (1),7 (2),3 (5)
2499,4,busy,neg,fry,neg,True,thai,179.0,435 (4),0 (0),85 (1),7 (2),3 (5)
2499,5,reasonable,neg,patty,neg,True,thai,179.0,435 (4),0 (0),85 (1),3 (5),7 (2)
2878,1,mango,neg,matcha,neg,True,gelato,43.0,0 (0),2 (1),1 (2),8 (3),4 (4)
2878,2,vietnamese,pos,pork,neg,False,gelato,43.0,0 (0),1 (2),57 (6),2 (1),13 (14)
2878,3,tea,pos,salad,neg,False,gelato,43.0,0 (0),1 (2),2 (1),69 (10),13 (14)
2878,4,milk,pos,chocolate,pos,True,gelato,43.0,53 (19),8 (3),31 (8),0 (0),57 (6)
2878,5,milk tea,pos,mango,neg,False,gelato,43.0,53 (19),31 (8),57 (6),0 (0),4 (4)
5795,1,soup,pos,fried,pos,True,lobster,19.0,49 (0),0 (1),1 (2),568 (3),22 (4)
5795,2,steamed,pos,chinese,pos,True,lobster,19.0,49 (0),96 (12),202 (40),42 (7),0 (1)
5795,3,fish,pos,egg,neg,False,lobster,19.0,96 (12),39 (27),49 (0),42 (7),202 (40)
5795,4,dinner,pos,fresh,pos,True,lobster,19.0,96 (12),49 (0),39 (27),42 (7),202 (40)
5795,5,steamed,pos,steamed,pos,True,lobster,19.0,96 (12),49 (0),202 (40),42 (7),39 (27)
6732,1,quick,neg,curry,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),43 (4)
6732,2,yummy,neg,chair,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),3 (5)
6732,3,downtown,neg,expensive,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),3 (5)
6732,4,busy,neg,fry,neg,True,thai,61.0,0 (0),1 (1),2 (2),43 (4),3 (5)
6732,5,reasonable,neg,patty,neg,True,thai,61.0,0 (0),43 (4),1 (1),9 (7),2 (2)
4020,1,quick,neg,curry,neg,True,thai,114.0,22 (0),0 (1),40 (2),1 (3),42 (4)
4020,2,yummy,neg,chair,neg,True,thai,114.0,40 (2),0 (1),22 (0),15 (5),1 (3)
