user_id,step,critiquing_keyphrase,critique_polarity,clarification_keyphrase,clarification_polarity,accept_clarification,expert_keyphrase,target_item_id,top_0_recommendation,top_1_recommendation,top_2_recommendation,top_3_recommendation,top_4_recommendation
53,1,cheese,pos,beef,neg,False,lamb,21.0,62 (0),47 (1),964 (2),64 (3),308 (4)
53,2,crispy,pos,fast,neg,False,lamb,21.0,62 (0),308 (4),47 (1),1043 (6),277 (7)
53,3,bread,pos,busy,neg,False,lamb,21.0,62 (0),204 (31),308 (4),277 (7),316 (13)
53,4,cocktail,pos,cocktail,pos,True,lamb,21.0,62 (0),204 (31),308 (4),47 (1),277 (7)
53,5,dumpling,pos,dumpling,pos,True,lamb,21.0,62 (0),204 (31),308 (4),47 (1),277 (7)
542,1,spicy,pos,soup,neg,False,taco,2.0,63 (0),182 (1),1103 (2),51 (3),10 (4)
542,2,octopus,pos,pizza,neg,False,taco,2.0,63 (0),101 (19),89 (20),678 (15),278 (44)
542,3,tuna,pos,japanese,neg,False,taco,2.0,63 (0),678 (15),377 (12),101 (19),89 (20)
542,4,chip,neg,chip,neg,True,taco,2.0,63 (0),377 (12),678 (15),101 (19),89 (20)
542,5,shrimp,pos,shrimp,pos,True,taco,2.0,601 (101),90 (220),172 (86),350 (721),89 (20)
32,1,beef,pos,salad,neg,False,corn,32.0,922 (0),364 (1),241 (2),198 (3),383 (4)
32,2,lettuce,neg,tax,neg,True,corn,32.0,922 (0),241 (2),364 (1),198 (3),100 (16)
32,3,deep fried,pos,booth,neg,False,corn,32.0,922 (0),241 (2),364 (1),198 (3),100 (16)
32,4,baked,pos,steak,neg,False,corn,32.0,922 (0),241 (2),198 (3),364 (1),100 (16)
32,5,tempura,pos,tempura,pos,True,corn,32.0,922 (0),241 (2),198 (3),364 (1),100 (16)
2295,1,quick,neg,curry,neg,True,ramen,71.0,17 (0),33 (1),5 (2),75 (3),0 (4)
2295,2,salt,neg,tax,neg,True,ramen,71.0,75 (3),33 (1),17 (0),0 (4),5 (2)
2295,3,egg,pos,dessert,neg,False,ramen,71.0,75 (3),33 (1),17 (0),0 (4),5 (2)
2295,4,pork,pos,spicy,pos,True,ramen,71.0,75 (3),5 (2),33 (1),9 (5),17 (0)
2295,5,noodle,pos,pork,pos,True,ramen,71.0,17 (0),9 (5),5 (2),75 (3),0 (4)
1405,1,quick,neg,curry,neg,True,thai,168.0,155 (0),50 (1),13 (2),478 (3),69 (4)
1405,2,latte,neg,tea,neg,True,breakfast,168.0,979 (7),13 (2),50 (1),155 (0),69 (4)
1405,3,avocado,neg,coffee,neg,True,breakfast,168.0,979 (7),13 (2),155 (0),50 (1),69 (4)
1405,4,potato,pos,brunch,pos,True,breakfast,168.0,979 (7),13 (2),54 (40),344 (46),1620 (35)
1405,5,egg,neg,dessert,neg,True,breakfast,168.0,13 (2),979 (7),54 (40),478 (3),29 (19)
2044,1,beef,neg,salad,neg,True,wait,412.0,301 (0),117 (1),90 (2),27 (3),0 (4)
2044,2,noodle,neg,pork,neg,True,chicken,412.0,301 (0),90 (2),65 (6),27 (3),246 (9)
2044,3,yummy,neg,chair,neg,True,thai,412.0,648 (180),0 (4),473 (293),206 (59),1 (24)
2044,4,reasonable,neg,patty,neg,True,thai,412.0,648 (180),0 (4),473 (293),206 (59),1 (24)
2044,5,spring roll,neg,spring roll,neg,True,thai,412.0,648 (180),206 (59),473 (293),0 (4),1299 (678)
1860,1,downtown,neg,expensive,neg,True,noodle,226.0,288 (0),22 (1),502 (2),19 (3),120 (4)
1860,2,pork,neg,spicy,pos,False,noodle,226.0,288 (0),502 (2),120 (4),22 (1),19 (3)
1860,3,yummy,neg,chair,neg,True,thai,226.0,343 (30),0 (8),944 (324),138 (105),120 (4)
1860,4,coconut,neg,vegan,neg,True,thai,226.0,343 (30),0 (8),944 (324),138 (105),120 (4)
1860,5,busy,neg,fry,neg,True,noodle,226.0,343 (30),511 (93),944 (324),1580 (395),306 (41)
127,1,gelato,neg,sesame,neg,True,ice cream,5.0,58 (0),41 (1),17 (2),35 (3),91 (4)
127,2,matcha,neg,milk,neg,True,ice cream,5.0,41 (1),58 (0),35 (3),106 (10),60 (7)
127,3,tea,pos,salad,neg,False,ice cream,5.0,41 (1),58 (0),35 (3),106 (10),60 (7)
127,4,green tea,neg,green tea,neg,True,ice cream,5.0,58 (0),980 (6),165 (17),17 (2),41 (1)
127,5,cookie,pos,market,neg,False,ice cream,5.0,165 (17),962 (60),17 (2),58 (0),61 (20)
244,1,quick,neg,curry,neg,True,tofu,50.0,125 (0),497 (1),637 (2),117 (3),315 (4)
244,2,beef,pos,salad,neg,False,tofu,50.0,497 (1),637 (2),952 (102),15 (10),215 (5)
244,3,coconut,neg,vegan,neg,True,tofu,50.0,497 (1),637 (2),215 (5),65 (50),329 (17)
244,4,thai,neg,fast,neg,True,tofu,50.0,497 (1),215 (5),637 (2),65 (50),329 (17)
244,5,kimchi,pos,noodle,neg,False,tofu,50.0,497 (1),65 (50),329 (17),215 (5),205 (39)
891,1,quick,neg,curry,neg,True,thai,55.0,4 (0),113 (1),352 (2),2177 (3),382 (4)
891,2,yummy,neg,chair,neg,True,thai,55.0,352 (2),4 (0),382 (4),708 (7),2177 (3)
891,3,downtown,neg,expensive,neg,True,thai,55.0,352 (2),4 (0),382 (4),708 (7),2177 (3)
891,4,busy,neg,fry,neg,True,thai,55.0,708 (7),382 (4),2177 (3),864 (18),4 (0)
891,5,salmon,neg,sushi,neg,True,fish,55.0,708 (7),864 (18),591 (113),262 (33),4 (0)
2108,1,quick,pos,curry,neg,False,ramen,11.0,59 (0),396 (1),206 (2),251 (3),688 (4)
2108,2,salt,neg,tax,neg,True,ramen,11.0,59 (0),396 (1),33 (8),273 (9),688 (4)
2108,3,egg,pos,dessert,neg,False,ramen,11.0,59 (0),396 (1),33 (8),273 (9),688 (4)
2108,4,pork,pos,spicy,pos,True,ramen,11.0,59 (0),396 (1),33 (8),423 (30),1002 (40)
2108,5,miso,pos,sashimi,neg,False,ramen,11.0,59 (0),396 (1),33 (8),1002 (40),423 (30)
2273,1,mayo,pos,plaza,neg,False,fry,3.0,396 (0),33 (1),59 (2),9 (3),10 (4)
2273,2,pork belly,pos,fried,pos,True,fry,3.0,396 (0),102 (9),59 (2),9 (3),33 (1)
2273,3,sausage,neg,bacon,neg,True,fry,3.0,102 (9),396 (0),9 (3),59 (2),45 (6)
2273,4,burger,neg,coffee,neg,True,fry,3.0,102 (9),396 (0),179 (15),150 (43),59 (2)
2273,5,duck,neg,fish,neg,True,fry,3.0,102 (9),396 (0),179 (15),59 (2),150 (43)
809,1,wait,pos,dinner,neg,False,sausage,12.0,112 (0),33 (1),420 (2),58 (3),10 (4)
809,2,beer,pos,potato,neg,False,sausage,12.0,33 (1),112 (0),166 (22),10 (4),20 (10)
809,3,meat,pos,lunch,neg,False,sausage,12.0,33 (1),420 (2),10 (4),25 (5),75 (13)
809,4,bun,pos,bun,pos,True,sausage,12.0,227 (73),10 (4),33 (1),1023 (28),25 (5)
809,5,busy,pos,busy,pos,True,sausage,12.0,33 (1),12 (16),10 (4),129 (67),420 (2)
5144,1,quick,neg,curry,neg,True,thai,97.0,0 (0),1 (1),2 (2),5 (3),16 (4)
5144,2,yummy,neg,chair,neg,True,thai,97.0,0 (0),15 (6),5 (3),16 (4),1 (1)
5144,3,downtown,neg,expensive,neg,True,thai,97.0,0 (0),15 (6),5 (3),16 (4),1 (1)
5144,4,busy,neg,fry,neg,True,thai,97.0,0 (0),1 (1),15 (6),4 (5),3 (8)
5144,5,reasonable,neg,patty,neg,True,thai,97.0,0 (0),114 (19),15 (6),1 (1),39 (21)
2830,1,japanese,neg,sashimi,neg,True,dessert,203.0,22 (0),365 (1),134 (2),20 (3),224 (4)
2830,2,beef,neg,salad,pos,False,wait,203.0,0 (6),22 (0),17 (16),4 (17),365 (1)
2830,3,thai,pos,fast,neg,False,wait,203.0,0 (6),22 (0),17 (16),1 (20),7 (33)
2830,4,friendly,neg,alcoholic beverage,neg,True,wait,203.0,0 (6),957 (258),22 (0),1 (20),17 (16)
2830,5,egg,neg,dessert,neg,True,wait,203.0,0 (6),957 (258),22 (0),1 (20),17 (16)
189,1,wait,pos,dinner,neg,False,sausage,12.0,528 (0),23 (1),278 (2),291 (3),35 (4)
189,2,beer,pos,potato,neg,False,sausage,12.0,23 (1),20 (5),278 (2),291 (3),172 (7)
189,3,meat,pos,lunch,neg,False,sausage,12.0,211 (155),23 (1),1132 (198),33 (23),291 (3)
189,4,bun,pos,bun,pos,True,sausage,12.0,35 (4),23 (1),20 (5),102 (6),227 (318)
189,5,busy,pos,busy,pos,True,sausage,12.0,35 (4),66 (123),3 (25),33 (23),89 (11)
3418,1,quick,neg,curry,neg,True,thai,36.0,1 (0),142 (1),0 (2),36 (3),871 (4)
3418,2,coffee,pos,sandwich,neg,False,brunch,36.0,142 (1),1 (0),0 (2),871 (4),145 (10)
3418,3,wait,pos,dinner,neg,False,brunch,36.0,142 (1),1 (0),0 (2),871 (4),145 (10)
3418,4,pancake,neg,egg,pos,False,brunch,36.0,36 (3),0 (2),1 (0),142 (1),26 (8)
3418,5,potato,pos,potato,pos,True,brunch,36.0,142 (1),36 (3),1 (0),0 (2),26 (8)
3181,1,mango,pos,matcha,neg,False,gelato,31.0,1 (0),14 (1),2 (2),3 (3),4 (4)
3181,2,vietnamese,pos,pork,neg,False,gelato,31.0,22 (5),1 (0),14 (1),2 (2),4 (4)
3181,3,green tea,pos,sesame,pos,True,gelato,31.0,2 (2),3 (3),14 (1),22 (5),4 (4)
3181,4,creamy,pos,cone,neg,False,gelato,31.0,2 (2),3 (3),14 (1),4 (4),22 (5)
3181,5,milk,pos,milk,pos,True,gelato,31.0,22 (5),3 (3),2 (2),4 (4),9 (7)
1596,1,quick,neg,curry,pos,False,thai,167.0,517 (0),11 (1),6 (2),102 (3),8 (4)
1596,2,ramen,neg,sashimi,neg,True,indian,167.0,79 (20),113 (5),407 (12),205 (101),596 (52)
1596,3,meat,pos,lunch,neg,False,indian,167.0,262 (195),13 (24),407 (12),792 (44),596 (52)
1596,4,curry,pos,fish,neg,False,indian,167.0,13 (24),1468 (39),407 (12),411 (68),596 (52)
1596,5,buffet,pos,buffet,pos,True,indian,167.0,407 (12),411 (68),13 (24),179 (27),113 (5)
49,1,quick,neg,curry,neg,True,tofu,50.0,298 (0),964 (1),172 (2),922 (3),398 (4)
49,2,beef,pos,salad,neg,False,tofu,50.0,298 (0),964 (1),221 (6),922 (3),507 (23)
49,3,coconut,neg,vegan,neg,True,tofu,50.0,298 (0),922 (3),964 (1),233 (19),221 (6)
49,4,thai,neg,fast,neg,True,tofu,50.0,298 (0),922 (3),233 (19),89 (27),507 (23)
49,5,kimchi,pos,noodle,neg,False,tofu,50.0,298 (0),922 (3),233 (19),964 (1),507 (23)
83,1,japanese,pos,sashimi,neg,False,dessert,70.0,125 (0),83 (1),567 (2),383 (3),882 (4)
83,2,matcha,neg,milk,pos,False,dessert,70.0,285 (6),125 (0),567 (2),83 (1),76 (11)
83,3,tea,pos,salad,neg,False,dessert,70.0,567 (2),285 (6),502 (7),400 (145),37 (15)
83,4,clean,neg,clean,neg,True,dessert,70.0,567 (2),285 (6),383 (3),400 (145),197 (71)
83,5,modern,neg,modern,neg,True,dessert,70.0,567 (2),285 (6),268 (13),383 (3),502 (7)
182,1,mall,neg,sour,neg,True,pasta,207.0,208 (0),266 (1),235 (2),167 (3),91 (4)
182,2,tomato,pos,italian,pos,True,pasta,207.0,208 (0),398 (11),235 (2),298 (22),266 (1)
182,3,bread,pos,busy,neg,False,pasta,207.0,208 (0),25 (5),266 (1),91 (4),232 (19)
182,4,olive,neg,olive,neg,True,pasta,207.0,208 (0),25 (5),266 (1),232 (19),91 (4)
182,5,wine,pos,tomato,pos,True,pasta,207.0,208 (0),91 (4),58 (25),266 (1),10 (6)
5895,1,quick,neg,curry,neg,True,thai,227.0,0 (0),4 (1),1 (2),103 (3),3 (4)
5895,2,yummy,neg,chair,neg,True,thai,227.0,0 (0),4 (1),103 (3),1 (2),181 (9)
5895,3,downtown,neg,expensive,neg,True,thai,227.0,0 (0),4 (1),103 (3),1 (2),181 (9)
5895,4,busy,neg,fry,neg,True,thai,227.0,0 (0),4 (1),103 (3),1 (2),181 (9)
5895,5,reasonable,neg,patty,neg,True,thai,227.0,0 (0),4 (1),1 (2),3 (4),51 (20)
1061,1,mango,neg,matcha,neg,True,gelato,43.0,125 (0),98 (1),119 (2),32 (3),96 (4)
1061,2,vietnamese,pos,pork,neg,False,gelato,43.0,53 (5),142 (130),184 (109),48 (138),13 (71)
1061,3,gelato,pos,sesame,pos,True,tea,43.0,164 (356),53 (5),142 (130),13 (71),184 (109)
1061,4,tea,pos,salad,neg,False,gelato,43.0,142 (130),53 (5),164 (356),184 (109),150 (68)
1061,5,green tea,pos,green tea,pos,True,gelato,43.0,53 (5),333 (59),637 (30),153 (8),351 (103)
818,1,steak,neg,cocktail,neg,True,congee,146.0,851 (0),59 (1),11 (2),17 (3),121 (4)
818,2,shrimp,pos,curry,neg,False,congee,146.0,851 (0),389 (7),11 (2),59 (1),24 (5)
818,3,fast,neg,quick,neg,True,congee,146.0,851 (0),59 (1),11 (2),389 (7),278 (30)
818,4,wait,pos,dinner,neg,False,congee,146.0,39 (92),326 (25),134 (278),502 (129),74 (67)
818,5,chinese,neg,soup,neg,True,congee,146.0,117 (308),326 (25),304 (55),134 (278),39 (92)
801,1,mall,neg,sour,neg,True,pasta,129.0,185 (0),41 (1),332 (2),147 (3),157 (4)
801,2,tomato,neg,italian,pos,False,pasta,129.0,185 (0),41 (1),332 (2),157 (4),147 (3)
801,3,bread,pos,busy,neg,False,pasta,129.0,185 (0),341 (10),332 (2),6 (12),167 (7)
801,4,olive,neg,italian,pos,False,pasta,129.0,41 (1),167 (7),185 (0),1342 (20),6 (12)
801,5,wine,pos,wine,pos,True,pasta,129.0,147 (3),41 (1),6 (12),290 (6),194 (109)
949,1,fast,neg,quick,neg,True,pizza,26.0,410 (0),533 (1),69 (2),62 (3),169 (4)
949,2,italian,neg,pasta,neg,True,pizza,26.0,410 (0),964 (14),907 (20),151 (15),533 (1)
949,3,calamari,neg,attentive,neg,True,pizza,26.0,964 (14),410 (0),169 (4),166 (27),907 (20)
949,4,wine,neg,tomato,neg,True,pizza,26.0,964 (14),410 (0),169 (4),166 (27),907 (20)
949,5,crust,neg,crust,neg,True,pizza,26.0,964 (14),410 (0),169 (4),166 (27),907 (20)
2499,1,quick,neg,curry,neg,True,thai,179.0,0 (0),85 (1),7 (2),1 (3),435 (4)
2499,2,yummy,neg,chair,neg,True,thai,179.0,435 (4),0 (0),85 (1),7 (2),3 (5)
2499,3,downtown,neg,expensive,neg,True,thai,179.0,435 (4),0 (0),85 (1),7 (2),3 (5)
2499,4,busy,neg,fry,neg,True,thai,179.0,435 (4),0 (0),313 (17),85 (1),7 (2)
2499,5,pork,neg,spicy,neg,True,chinese,179.0,435 (4),85 (1),0 (0),843 (164),753 (19)
2878,1,mango,neg,matcha,neg,True,gelato,43.0,0 (0),2 (1),1 (2),8 (3),4 (4)
2878,2,vietnamese,pos,pork,neg,False,gelato,43.0,0 (0),57 (6),13 (14),1 (2),103 (16)
2878,3,tea,pos,salad,neg,False,gelato,43.0,0 (0),13 (14),69 (10),1 (2),158 (18)
2878,4,milk,pos,chocolate,pos,True,gelato,43.0,53 (19),57 (6),807 (83),8 (3),153 (34)
2878,5,milk tea,pos,mango,neg,False,gelato,43.0,53 (19),57 (6),807 (83),31 (8),4 (4)
5795,1,soup,pos,fried,pos,True,lobster,19.0,49 (0),0 (1),1 (2),568 (3),22 (4)
5795,2,steamed,pos,chinese,pos,True,lobster,19.0,49 (0),96 (12),202 (40),42 (7),0 (1)
5795,3,fish,pos,egg,neg,False,lobster,19.0,96 (12),39 (27),49 (0),42 (7),202 (40)
5795,4,dinner,pos,fresh,pos,True,lobster,19.0,96 (12),49 (0),39 (27),42 (7),202 (40)
5795,5,steamed,pos,steamed,pos,True,lobster,19.0,96 (12),49 (0),202 (40),42 (7),39 (27)
6732,1,quick,neg,curry,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),43 (4)
6732,2,yummy,neg,chair,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),3 (5)
6732,3,downtown,neg,expensive,neg,True,thai,61.0,0 (0),1 (1),2 (2),6 (3),3 (5)
6732,4,busy,neg,fry,neg,True,thai,61.0,0 (0),1 (1),43 (4),2 (2),3 (5)
6732,5,coffee,pos,sandwich,neg,False,brunch,61.0,0 (0),43 (4),1 (1),9 (7),11 (9)
4020,1,quick,neg,curry,neg,True,thai,114.0,22 (0),0 (1),40 (2),1 (3),42 (4)
4020,2,yummy,neg,chair,neg,True,thai,114.0,40 (2),0 (1),22 (0),15 (5),58 (11)
4020,3,downtown,neg,expensive,neg,True,thai,114.0,40 (2),0 (1),22 (0),15 (5),58 (11)
4020,4,busy,neg,fry,neg,True,thai,114.0,40 (2),0 (1),22 (0),15 (5),1 (3)
4020,5,reasonable,neg,patty,neg,True,thai,114.0,0 (1),15 (5),22 (0),112 (25),40 (2)
1235,1,quick,neg,curry,neg,True,thai,142.0,1 (0),58 (1),176 (2),85 (3),0 (4)
1235,2,yummy,neg,chair,neg,True,thai,142.0,58 (1),250 (10),1 (0),135 (8),176 (2)
1235,3,downtown,neg,expensive,neg,True,thai,142.0,58 (1),250 (10),1 (0),135 (8),176 (2)
1235,4,busy,neg,fry,neg,True,thai,142.0,250 (10),135 (8),176 (2),353 (5),1 (0)
1235,5,north york,neg,greasy,neg,True,pub,142.0,843 (64),353 (5),85 (3),250 (10),112 (25)
764,1,gelato,neg,sesame,neg,True,ice cream,5.0,1520 (0),17 (1),900 (2),136 (3),0 (4)
764,2,matcha,neg,milk,neg,True,ice cream,5.0,1520 (0),136 (3),35 (6),900 (2),17 (1)
764,3,tea,pos,salad,neg,False,ice cream,5.0,136 (3),1520 (0),310 (12),35 (6),36 (19)
764,4,green tea,neg,green tea,neg,True,ice cream,5.0,1520 (0),136 (3),310 (12),1013 (26),968 (118)
764,5,cookie,pos,market,neg,False,ice cream,5.0,1520 (0),136 (3),968 (118),1206 (128),890 (52)
147,1,mango,neg,matcha,neg,True,gelato,43.0,1256 (0),497 (1),112 (2),96 (3),298 (4)
147,2,vietnamese,pos,pork,neg,False,gelato,43.0,1256 (0),468 (55),136 (49),371 (94),670 (8)
147,3,tea,pos,salad,neg,False,gelato,43.0,1256 (0),670 (8),298 (4),431 (19),53 (47)
147,4,milk,pos,chocolate,pos,True,gelato,43.0,298 (4),497 (1),1256 (0),685 (128),53 (47)
147,5,milk tea,pos,mango,neg,False,gelato,43.0,497 (1),298 (4),952 (140),1256 (0),53 (47)
5512,1,quick,pos,curry,pos,True,thai,1.0,0 (0),1 (1),5 (2),2 (3),10 (4)
5512,2,yummy,neg,chair,neg,True,thai,1.0,1 (1),0 (0),2 (3),5 (2),34 (8)
5512,3,downtown,neg,expensive,neg,True,thai,1.0,1 (1),0 (0),2 (3),5 (2),34 (8)
5512,4,busy,pos,fry,neg,False,thai,1.0,1 (1),0 (0),2 (3),5 (2),10 (4)
5512,5,reasonable,neg,patty,neg,True,thai,1.0,1 (1),0 (0),5 (2),10 (4),3 (6)
4181,1,quick,pos,curry,neg,False,ramen,8.0,4 (0),5 (1),1 (2),0 (3),2 (4)
4181,2,salt,pos,tax,neg,False,ramen,8.0,4 (0),5 (1),1 (2),2 (4),0 (3)
4181,3,soup,pos,fried,neg,False,ramen,8.0,4 (0),8 (19),5 (1),1 (2),2 (4)
4181,4,spicy,pos,spicy,pos,True,ramen,8.0,8 (19),4 (0),59 (12),5 (1),2 (4)
4181,5,belly,neg,belly,neg,True,ramen,8.0,8 (19),4 (0),59 (12),5 (1),2 (4)
6134,1,soup,pos,fried,pos,True,lobster,19.0,0 (0),4 (1),1 (2),6 (3),2 (4)
6134,2,steamed,pos,chinese,pos,True,lobster,19.0,0 (0),4 (1),5 (8),2 (4),23 (7)
6134,3,fish,pos,egg,neg,False,lobster,19.0,0 (0),4 (1),11 (6),23 (7),2 (4)
6134,4,dinner,pos,fresh,pos,True,lobster,19.0,23 (7),20 (10),0 (0),11 (6),4 (1)
6134,5,steamed,pos,steamed,pos,True,lobster,19.0,20 (10),23 (7),79 (31),0 (0),11 (6)
396,1,market,neg,espresso,neg,True,seafood,46.0,272 (0),215 (1),315 (2),46 (3),15 (4)
396,2,oyster,pos,lobster,pos,True,seafood,46.0,272 (0),215 (1),315 (2),46 (3),15 (4)
396,3,fried,pos,meat,neg,False,seafood,46.0,272 (0),15 (4),46 (3),19 (13),315 (2)
396,4,deep fried,neg,booth,neg,True,seafood,46.0,96 (20),202 (104),19 (13),46 (3),39 (16)
396,5,shrimp,pos,curry,neg,False,seafood,46.0,96 (20),202 (104),19 (13),46 (3),39 (16)
1408,1,spicy,pos,soup,neg,False,taco,18.0,127 (0),51 (1),130 (2),57 (3),36 (4)
1408,2,octopus,neg,pizza,neg,True,taco,18.0,11 (25),51 (1),18 (8),66 (24),8 (14)
1408,3,sour,pos,gravy,neg,False,taco,18.0,11 (25),51 (1),101 (129),8 (14),124 (11)
1408,4,market,neg,espresso,neg,True,taco,18.0,18 (8),92 (117),51 (1),11 (25),66 (24)
1408,5,fish,pos,egg,neg,False,taco,18.0,18 (8),92 (117),51 (1),11 (25),66 (24)
559,1,quick,neg,curry,neg,True,ramen,34.0,11 (0),62 (1),3 (2),34 (3),111 (4)
559,2,salt,neg,tax,neg,True,ramen,34.0,111 (4),11 (0),62 (1),3 (2),293 (5)
559,3,egg,pos,dessert,neg,False,ramen,34.0,111 (4),11 (0),62 (1),3 (2),293 (5)
559,4,pork,pos,spicy,pos,True,ramen,34.0,34 (3),11 (0),111 (4),237 (42),293 (5)
559,5,noodle,pos,pork,pos,True,ramen,34.0,11 (0),101 (16),34 (3),293 (5),9 (19)
3627,1,mall,neg,sour,neg,True,pasta,25.0,0 (0),1 (1),171 (2),12 (3),35 (4)
3627,2,tomato,neg,italian,pos,False,pasta,25.0,0 (0),1 (1),171 (2),12 (3),4 (5)
3627,3,bread,pos,busy,pos,True,pasta,25.0,0 (0),1 (1),171 (2),12 (3),35 (4)
3627,4,wine,pos,wine,pos,True,pizza,25.0,0 (0),22 (15),171 (2),1 (1),12 (3)
3627,5,olive,pos,italian,pos,True,pasta,25.0,0 (0),22 (15),1 (1),12 (3),4 (5)
756,1,steamed,neg,chinese,neg,True,pork,35.0,32 (0),114 (1),20 (2),550 (3),197 (4)
756,2,noodle,pos,pork,pos,True,pork,35.0,32 (0),148 (54),114 (1),20 (2),82 (6)
756,3,sausage,neg,bacon,neg,True,fry,35.0,32 (0),20 (2),380 (33),114 (1),260 (18)
756,4,burger,neg,coffee,neg,True,fry,35.0,32 (0),20 (2),311 (99),260 (18),114 (1)
756,5,mayo,neg,plaza,neg,True,fry,35.0,260 (18),32 (0),20 (2),114 (1),197 (4)
2011,1,salmon,neg,sushi,neg,True,fish,55.0,38 (0),639 (1),812 (2),1301 (3),134 (4)
2011,2,quick,neg,curry,neg,True,thai,55.0,38 (0),812 (2),17 (9),0 (6),103 (76)
2011,3,busy,neg,fry,neg,True,thai,55.0,38 (0),812 (2),17 (9),0 (6),192 (12)
2011,4,fresh,neg,chicken,neg,True,fish,55.0,38 (0),206 (126),0 (6),17 (9),415 (69)
2011,5,tuna,neg,japanese,neg,True,fish,55.0,38 (0),415 (69),206 (126),0 (6),103 (76)
1628,1,quick,neg,curry,neg,True,thai,72.0,33 (0),61 (1),283 (2),4 (3),11 (4)
1628,2,tempura,neg,japanese,pos,False,sushi,72.0,33 (0),866 (23),61 (1),283 (2),1105 (14)
1628,3,modern,neg,solid,neg,True,sushi,72.0,1105 (14),1173 (99),866 (23),33 (0),277 (40)
1628,4,fresh,pos,chicken,neg,False,sushi,72.0,1105 (14),1173 (99),866 (23),33 (0),277 (40)
1628,5,dessert,neg,noodle,neg,True,sushi,72.0,33 (0),207 (33),658 (95),1173 (99),331 (75)
4295,1,quick,neg,curry,neg,True,thai,58.0,1 (0),0 (1),121 (2),57 (3),7 (4)
4295,2,yummy,neg,chair,neg,True,thai,58.0,121 (2),0 (1),1 (0),57 (3),7 (4)
4295,3,downtown,neg,expensive,neg,True,thai,58.0,121 (2),0 (1),1 (0),57 (3),7 (4)
4295,4,busy,neg,fry,pos,False,thai,58.0,121 (2),0 (1),1 (0),57 (3),7 (4)
4295,5,reasonable,neg,patty,neg,True,thai,58.0,121 (2),0 (1),1 (0),57 (3),7 (4)
1879,1,quick,neg,curry,neg,True,thai,230.0,3 (0),51 (1),4 (2),1 (3),0 (4)
1879,2,yummy,neg,chair,neg,True,thai,230.0,51 (1),3 (0),4 (2),142 (5),0 (4)
1879,3,downtown,neg,expensive,neg,True,thai,230.0,51 (1),3 (0),4 (2),142 (5),0 (4)
1879,4,cheese,neg,beef,pos,False,burger,230.0,51 (1),546 (33),200 (12),3 (0),142 (5)
1879,5,juicy,neg,bun,pos,False,burger,230.0,51 (1),240 (17),988 (18),164 (85),1008 (59)
964,1,lamb,neg,sandwich,neg,True,rib,212.0,205 (0),77 (1),351 (2),82 (3),90 (4)
964,2,fried chicken,pos,rib,pos,True,rib,212.0,205 (0),77 (1),351 (2),82 (3),90 (4)
964,3,pork belly,neg,fried,neg,True,bbq,212.0,351 (2),90 (4),82 (3),77 (1),205 (0)
964,4,burger,neg,coffee,neg,True,fry,212.0,90 (4),82 (3),328 (11),351 (2),615 (25)
964,5,belly,neg,belly,neg,True,fry,212.0,90 (4),82 (3),328 (11),351 (2),615 (25)
16,1,steamed,neg,chinese,neg,True,pork,35.0,547 (0),441 (1),256 (2),195 (3),1699 (4)
16,2,noodle,pos,pork,pos,True,pork,35.0,409 (8),189 (7),75 (5),547 (0),487 (26)
16,3,sausage,neg,bacon,neg,True,fry,35.0,195 (3),189 (7),1734 (63),919 (9),275 (177)
16,4,burger,neg,coffee,neg,True,fry,35.0,919 (9),275 (177),316 (29),1699 (4),195 (3)
16,5,mayo,neg,plaza,neg,True,fry,35.0,316 (29),1699 (4),919 (9),170 (471),195 (3)
260,1,soup,pos,fried,pos,True,lobster,19.0,79 (0),602 (1),454 (2),328 (3),210 (4)
260,2,steamed,pos,chinese,pos,True,lobster,19.0,79 (0),602 (1),260 (20),376 (5),89 (8)
260,3,fish,pos,egg,neg,False,lobster,19.0,79 (0),376 (5),602 (1),210 (4),89 (8)
260,4,dinner,pos,fresh,pos,True,lobster,19.0,79 (0),210 (4),376 (5),602 (1),328 (3)
260,5,steamed,pos,steamed,pos,True,lobster,19.0,79 (0),376 (5),260 (20),84 (12),530 (39)
5045,1,quick,neg,curry,neg,True,thai,122.0,0 (0),1 (1),4 (2),2 (3),6 (4)
5045,2,yummy,neg,chair,neg,True,thai,122.0,0 (0),1 (1),4 (2),2 (3),6 (4)
5045,3,downtown,neg,expensive,neg,True,thai,122.0,0 (0),1 (1),4 (2),2 (3),6 (4)
5045,4,busy,neg,fry,neg,True,thai,122.0,0 (0),1 (1),4 (2),745 (22),993 (15)
5045,5,reasonable,neg,patty,neg,True,thai,122.0,0 (0),1 (1),51 (8),1426 (114),4 (2)
429,1,beef,pos,salad,neg,False,corn,32.0,172 (0),128 (1),43 (2),32 (3),152 (4)
429,2,lettuce,neg,tax,neg,True,corn,32.0,172 (0),100 (9),128 (1),301 (8),32 (3)
429,3,deep fried,pos,booth,neg,False,corn,32.0,172 (0),100 (9),128 (1),301 (8),32 (3)
429,4,baked,pos,steak,neg,False,corn,32.0,100 (9),172 (0),128 (1),32 (3),224 (14)
429,5,tempura,pos,tempura,pos,True,corn,32.0,100 (9),128 (1),172 (0),224 (14),32 (3)
